MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
538005955,2022-03-31T05:55:47,29.7475,-95.10412,3.7,90.0,302.0,NIPPON PRINCESS,IMO9380673,V7IK5,80.0,5.0,228.0,42.0,14.8,80.0,A
367127950,2022-03-31T03:38:31,39.99972,-73.69033,7.3,295.6,511.0,D & S EXPRESS,,WDD3256,30.0,,13.0,,,,B
367005270,2022-03-31T14:59:21,30.05855,-91.27603,0.0,240.1,314.0,C J BOYNE,IMO8975859,WDC3285,31.0,0.0,21.0,9.0,,0.0,A
367393020,2022-03-31T18:52:15,29.75787,-95.09697,0.0,16.1,81.0,EMMA M SAVAGE,,WDE7411,31.0,12.0,27.0,10.0,,57.0,A
366998090,2022-03-31T20:54:43,49.15529,-123.0057,0.0,225.0,65.0,MAUNA LOA,IMO5229704,WDC2819,31.0,0.0,36.0,8.0,4.1,32.0,A
218474000,2022-03-31T10:23:56,32.73076,-79.82613,14.3,298.7,298.0,ESSEN EXPRESS,IMO9501370,DCQP2,70.0,0.0,366.0,48.0,15.5,72.0,A
316005725,2022-03-31T11:28:01,49.31115,-123.10632,5.3,6.2,511.0,CHARLES H CATES V,,,31.0,5.0,17.0,7.0,2.4,52.0,A
369990395,2022-03-31T21:46:00,21.30788,-157.87379,0.0,0.0,511.0,CG29395,,CG29395,51.0,0.0,8.0,3.0,1.0,51.0,A
367163760,2022-03-31T20:27:56,29.32811,-94.77423,2.3,141.4,511.0,GIBB GILCHRIST,IMO8643171,WDJ3397,60.0,0.0,80.0,20.0,,60.0,A
477168600,2022-03-31T04:20:22,33.76168,-118.25237,0.0,130.5,246.0,CLIPPER SELO,IMO9543251,VRRU7,70.0,5.0,180.0,28.0,9.5,70.0,A
367473520,2022-03-31T05:34:51,36.20675,-76.71558,0.0,257.9,98.0,ISLAND PILOT,,WDF6368,31.0,12.0,19.0,7.0,,57.0,A
367705000,2022-03-31T16:18:29,47.65702,-122.36757,0.0,333.8,229.0,ROLLO,IMO7427489,WDI3959,30.0,8.0,28.0,7.0,,30.0,A
367636710,2022-03-31T22:24:20,39.26873,-76.58098,0.0,348.5,511.0,ERIC MCALLISTER,IMO9707493,WDH6317,31.0,0.0,29.0,10.0,,52.0,A
367418360,2022-03-31T11:30:07,48.51106,-122.64621,0.0,360.0,511.0,TURNING POINT,,WDE9534,37.0,,20.0,5.0,,,B
367612330,2022-03-31T23:06:22,29.14308,-90.21801,0.0,131.6,250.0,HOS BLACK WATCH,IMO9647710,WDH3922,90.0,0.0,95.0,19.0,6.4,70.0,A
367457870,2022-03-31T23:07:16,34.2424,-119.26397,0.0,360.0,511.0,SEA WAVE,IMO8885535,WDF4968,30.0,,23.0,6.0,,,B
477293900,2022-03-31T20:42:34,33.65505,-124.77245,14.9,76.9,72.0,CSCL SUMMER,IMO9645865,VRMZ7,70.0,0.0,335.0,48.0,15.0,71.0,A
367530150,2022-03-31T15:33:15,48.51425,-122.60807,0.0,207.1,511.0,TAHOMA,IMO0000000,,37.0,,11.0,4.0,,,B
477493100,2022-03-31T20:11:06,29.76215,-95.09098,0.0,318.2,45.0,JOSCO CHANGZHOU,IMO9458224,VRIH4,70.0,5.0,196.0,32.0,12.7,70.0,A
303398000,2022-03-31T20:17:25,48.28484,-122.62091,0.0,168.2,260.0,TAURUS,IMO7941021,WYH6499,31.0,0.0,27.0,8.0,3.0,31.0,A
366995260,2022-03-31T22:57:27,30.47007,-91.19301,0.0,160.3,269.0,CAPT JAMES HOOVER,,WDC2583,31.0,0.0,16.0,6.0,,52.0,A
368016810,2022-03-31T03:04:12,41.63319,-70.91826,0.0,360.0,511.0,FREEDOM,,WDJ8477,30.0,0.0,40.0,10.0,4.2,30.0,A
338094485,2022-03-31T18:27:17,29.54766,-95.04146,0.0,191.8,259.0,CELTIC CROSS,,,37.0,,11.0,4.0,,,B
366993380,2022-03-31T10:59:30,30.23895,-91.12765,0.0,338.3,511.0,GRACE NICOLE,,WDC2451,31.0,0.0,25.0,9.0,,52.0,A
368139720,2022-03-31T08:47:47,28.14108,-96.9056,6.9,218.9,220.0,SIGNET VOLUNTEER,IMO1001301448,WDL5289,52.0,0.0,99.0,14.0,0.6,57.0,A
366967350,2022-03-31T22:58:09,30.01046,-93.9818,0.0,63.1,53.0,CAPE ANN,IMO7429097,WDJ3663,31.0,0.0,32.0,9.0,4.0,52.0,A
367003850,2022-03-31T06:13:55,29.61494,-90.70835,0.0,252.0,511.0,ALBERT J SETTOON,,WDD4739,31.0,15.0,13.0,6.0,,90.0,A
366993250,2022-03-31T12:14:18,47.21492,-122.66619,0.0,190.5,511.0,REDWOOD CITY,,WUS6454,31.0,0.0,18.0,5.0,,52.0,A
367712620,2022-03-31T19:15:32,40.30616,-79.87311,0.1,313.9,511.0,USS-4,,WDI5850,31.0,15.0,20.0,,,52.0,A
368135490,2022-03-31T23:01:38,30.42556,-89.0331,0.0,6.6,511.0,SEA INNOVATOR I,IMO8973356,WDL4854,0.0,15.0,41.0,10.0,0.0,0.0,A
367015890,2022-03-31T20:35:23,40.64434,-74.11299,0.0,360.0,511.0,DOROTHY J,,WDC3893,31.0,0.0,19.0,7.0,,52.0,A
367506850,2022-03-31T10:15:31,30.34228,-88.51045,0.0,330.3,511.0,SIGNET VICTORY,IMO8968208,WDF9599,31.0,0.0,24.0,9.0,,52.0,A
338878000,2022-03-31T13:13:52,29.14199,-90.21205,0.0,29.6,160.0,RENEE,IMO9704271,WDH7420,90.0,0.0,84.0,18.0,5.9,90.0,A
338404311,2022-03-31T19:05:15,30.39904,-87.24356,0.0,240.4,511.0,OLVIDO,IMO0000000,,37.0,,9.0,1.0,,,B
316023605,2022-03-31T15:30:11,49.23125,-122.77072,0.0,228.8,221.0,HARKEN NO 7,IMO7233266,,31.0,0.0,22.0,7.0,,32.0,A
338240311,2022-03-31T23:50:11,41.48826,-71.31813,0.0,33.9,511.0,PARADISE FOUND,,,37.0,,,,,,B
368055646,2022-03-31T08:19:33,29.94397,-90.38473,0.0,247.5,511.0,SCOTT T SLATTEN,IMO8890322,WDC3384,52.0,0.0,0.0,0.0,0.0,52.0,A
338166523,2022-03-31T13:29:44,37.77708,-122.29666,0.0,348.4,511.0,GOLDFISH,,,37.0,,,,,,B
367635140,2022-03-31T15:01:09,28.13356,-89.20015,4.7,0.7,5.0,AVERY ISLAND,IMO9730311,WDH6152,90.0,0.0,95.0,20.0,6.9,70.0,A
367781000,2022-03-31T21:47:59,32.83814,-79.93266,0.0,155.6,184.0,MISSOURI EXPRESS,IMO9349552,WDM2203,70.0,5.0,306.0,40.0,13.2,70.0,A
368183420,2022-03-31T09:34:10,34.72555,-76.66493,0.0,360.0,511.0,SWEET DAY,IMO0000000,WDL9920,37.0,,9.0,3.0,,,B
338320958,2022-03-31T20:34:42,32.80423,-117.43446,4.2,288.2,511.0,OCEAN SPIRIT II,IMO0000000,,36.0,,17.0,9.0,,,B
367537610,2022-03-31T10:20:59,47.65125,-122.21311,0.0,308.2,511.0,MIRAMARE,,WDG4537,37.0,5.0,20.0,,,37.0,A
367003920,2022-03-31T15:55:20,29.83409,-90.0607,0.0,257.4,155.0,TENNESSEE MERCHANT,,WDC3208,31.0,0.0,37.0,10.0,,31.0,A
366998040,2022-03-31T00:15:06,30.10985,-91.31362,0.6,322.5,511.0,ST JOSEPH,IMO8983131,WDC2814,31.0,12.0,22.0,10.0,,57.0,A
368035660,2022-03-31T21:03:34,30.47331,-86.98575,0.0,260.3,511.0,BAYOU COMMANDER,IMO0520332,WDF7295,31.0,15.0,21.0,8.0,2.6,31.0,A
368114310,2022-03-31T19:07:05,39.92164,-75.20334,0.0,360.0,511.0,LIBERTY,IMO0000000,WDL2670,51.0,,12.0,4.0,,,B
368244180,2022-03-31T19:20:59,30.40263,-88.25782,0.0,121.4,357.0,,,,57.0,15.0,25.0,11.0,0.0,57.0,A
338306518,2022-03-31T13:15:12,29.28425,-94.85673,0.0,360.0,511.0,CAZADORA,IMO0000000,,37.0,,16.0,5.0,,,B
368121940,2022-03-31T08:56:57,38.39972,-82.54563,0.0,49.4,149.0,LOUIS DEVILLE,,WDK1234,31.0,12.0,37.0,11.0,3.1,31.0,A
367479560,2022-03-31T16:32:59,30.06795,-93.71728,0.0,0.0,23.0,FLORIDA,IMO9031179,WDM2091,52.0,5.0,25.0,10.0,4.0,52.0,A
367003220,2022-03-31T06:27:11,29.47684,-90.24152,0.0,170.8,511.0,CHARLOTTE C SETTOON,,WDD4755,31.0,0.0,15.0,6.0,,52.0,A
316011710,2022-03-31T09:16:27,41.9068,-82.12866,13.3,249.2,248.0,ALGOMA HARVESTER,IMO9613939,XJBK,70.0,0.0,222.0,23.0,14.7,70.0,A
368189190,2022-03-31T06:06:47,29.77211,-93.34731,0.1,147.2,511.0,DUKE,IMO9264623,WDM2550,79.0,5.0,0.0,0.0,3.9,79.0,A
368098720,2022-03-31T16:36:23,47.62928,-122.39283,0.0,360.0,511.0,MAKE IT SO,IMO0000000,WDK8917,37.0,,9.0,3.0,,,B
368872000,2022-03-31T09:14:51,32.76093,-117.6407,5.9,110.0,110.0,US WARSHIP 22,,,35.0,0.0,129.0,32.0,0.0,35.0,A
366920510,2022-03-31T20:16:50,36.88012,-76.32861,0.0,66.8,511.0,KAYE E MORAN,IMO9311373,WDB6244,31.0,0.0,28.0,9.0,3.3,52.0,A
368043510,2022-03-31T16:19:45,27.84712,-97.23667,5.8,154.8,153.0,CC LAQUINTA,IMO9824124,WDK3263,20.0,0.0,30.0,12.0,6.0,20.0,A
367126410,2022-03-31T22:58:49,25.9564,-97.38893,0.0,192.3,249.0,AVE MARIA,,WDD5063,31.0,12.0,22.0,10.0,,57.0,A
367668520,2022-03-31T10:50:52,29.58168,-90.37771,0.0,276.4,299.0,AVOREE NOEL,IMO8332629,WDH9480,31.0,0.0,21.0,7.0,,31.0,A
367517750,2022-03-31T08:59:54,30.04772,-90.59977,0.0,242.3,511.0,MARSHALL B BARNES,,WDG2645,31.0,1.0,26.0,,,31.0,A
338391033,2022-03-31T13:14:09,33.97988,-118.44703,0.0,360.0,511.0,LA PATRONA,IMO0000000,,37.0,,11.0,4.0,,,B
338208224,2022-03-31T02:42:44,33.728,-118.0591,0.0,216.0,511.0,LIFE IS GRAND,,,37.0,,,,,,B
366955670,2022-03-31T02:47:00,28.40875,-80.66511,0.0,360.0,511.0,SIGNET FREEDOM,,WDB8256,31.0,0.0,18.0,7.0,,31.0,A
367415010,2022-03-31T03:22:48,30.10431,-90.91651,3.6,1.8,511.0,CAJOLE,,WDE9234,52.0,0.0,21.0,8.0,2.5,52.0,A
567111000,2022-03-31T11:02:31,49.14084,-123.05002,9.5,220.2,220.0,SUNISA NAREE,IMO9751248,HSLS,70.0,8.0,199.0,32.0,,70.0,A
366062000,2022-03-31T16:41:00,47.63588,-122.32956,0.0,326.1,511.0,NORTHERN HAWK,IMO8030489,KUCE,30.0,0.0,104.0,15.0,6.1,30.0,A
366947510,2022-03-31T00:47:37,38.56817,-90.23421,0.0,336.0,36.0,INEZ ANDREAS,,WDB7752,31.0,0.0,56.0,15.0,,57.0,A
367465950,2022-03-31T15:55:09,32.92668,-79.83229,0.0,160.8,511.0,SATISFACTION,,WDF5668,37.0,,18.0,5.0,,,B
367003390,2022-03-31T06:35:04,29.88999,-89.9974,0.0,157.6,27.0,HENRI,,WDF2420,31.0,12.0,21.0,8.0,,57.0,A
538071326,2022-03-31T06:48:46,18.45983,-66.09027,0.0,180.8,280.0,BELLA,IMO9323261,V7JQ9,37.0,5.0,60.0,6.0,3.3,37.0,A
368092650,2022-03-31T20:48:48,30.69713,-81.4662,0.0,360.0,511.0,LINDY LOU,,WDK8285,52.0,0.0,15.0,7.0,0.0,52.0,A
368038080,2022-03-31T00:29:24,18.23009,-65.6202,0.0,110.6,125.0,SUMMER    WIND,,WDK2706,60.0,0.0,33.0,10.0,0.0,60.0,A
376642000,2022-03-31T10:16:35,26.09657,-80.17008,0.0,360.0,511.0,SUN ARK,,J8Y3259,37.0,5.0,36.0,7.0,1.6,37.0,A
366712000,2022-03-31T04:55:21,47.65602,-122.37818,0.0,323.8,357.0,ST JOHN II,,WAM8271,30.0,7.0,17.0,5.0,,30.0,A
368232030,2022-03-31T04:10:20,29.37451,-94.78078,0.0,360.0,511.0,RANGER,,WDM7226,33.0,3.0,30.0,12.0,0.0,33.0,A
368085340,2022-03-31T07:16:57,34.24111,-119.2638,0.0,38.4,511.0,CRYSTAL BAY,IMO0000000,WDK7535,30.0,,7.0,30.0,,,B
378113021,2022-03-31T05:54:17,25.77212,-80.14078,1.2,222.9,322.0,CORINTIOS,IMO0000000,ZJL2015,37.0,,0.0,0.0,,,B
538007621,2022-03-31T08:09:07,29.38563,-93.64484,8.4,155.4,152.0,FLEX RANGER,IMO9709025,V7XI9,80.0,0.0,293.0,46.0,11.4,80.0,A
367755280,2022-03-31T23:20:05,48.66713,-122.72486,6.7,123.6,511.0,CELEBRATE,IMO0000000,WDK5970,37.0,,14.0,5.0,,,B
232032072,2022-03-31T20:44:12,18.45915,-66.09036,0.0,360.0,511.0,OUTTA TOUCH,IMO0000000,MILP6,37.0,,32.0,9.0,,,B
367653470,2022-03-31T11:27:35,28.87653,-95.43448,1.8,225.4,229.0,CAPT PETE,,WDH7978,31.0,0.0,23.0,,,57.0,A
311000346,2022-03-31T22:54:30,24.0988,-80.79398,14.1,237.9,236.0,CONTINENTAL,IMO9714381,C6BR8,80.0,0.0,225.0,,,80.0,A
303679000,2022-03-31T17:47:44,48.10624,-122.77971,0.0,53.7,511.0,DEFIANT,IMO8662957,WDI7041,30.0,,21.0,8.0,,,B
563088600,2022-03-31T08:49:28,23.71205,-81.9659,12.0,274.3,268.0,LOWLANDS YELLOW,IMO9731212,9V6444,70.0,0.0,240.0,39.0,9.4,70.0,A
369970637,2022-03-31T20:33:30,32.67461,-117.12394,0.0,75.4,511.0,USS ANCHORAGE,,NGRQ,90.0,0.0,196.0,,,0.0,A
316005998,2022-03-31T10:56:40,49.29134,-123.05841,0.0,322.7,56.0,OSPREY NO 1,IMO9158173,CFG7757,30.0,7.0,57.0,13.0,5.7,30.0,A
367341890,2022-03-31T11:13:11,34.9674,-76.80659,0.0,360.0,511.0,NEUSE,IMO8643200,WCY3174,60.0,0.0,51.0,13.0,,60.0,A
366816020,2022-03-31T19:39:10,29.72125,-95.27439,0.0,351.1,511.0,SCOTT R WILSON,IMO8635667,WDA5062,31.0,12.0,22.0,9.0,,52.0,A
368193180,2022-03-31T19:37:12,30.09768,-91.30966,5.8,184.1,180.0,INTRA RECOIL,,WDM2987,57.0,12.0,23.0,7.0,2.8,57.0,A
367775320,2022-03-31T17:07:06,29.93825,-90.22204,5.2,43.0,511.0,LOUISIANA TRANSPORTE,,WDJ4190,31.0,0.0,,,,31.0,A
367505030,2022-03-31T12:59:37,29.3725,-94.89167,0.0,8.0,272.0,FRANK JAHN,,WDF9425,31.0,12.0,26.0,9.0,,57.0,A
367186630,2022-03-31T02:25:45,29.31427,-94.79278,0.0,202.2,147.0,GLORIA A,,WDD7452,60.0,0.0,49.0,9.0,,70.0,A
367650150,2022-03-31T12:28:02,33.71976,-118.27975,0.0,214.2,511.0,LIONHEART,,WDH7640,37.0,,14.0,,,,B
368067550,2022-03-31T12:10:43,29.90097,-81.30461,4.6,225.7,511.0,LOVE NEST,IMO0000000,WDK5710,36.0,,12.0,6.0,,,B
366902260,2022-03-31T15:48:18,40.84528,-73.76243,5.3,35.2,37.0,CHRISTINE MCALLISTER,IMO7390985,WDB4780,31.0,11.0,39.0,11.0,5.6,52.0,A
367192710,2022-03-31T07:48:10,29.28543,-89.36026,0.0,149.0,511.0,BAR PILOT,,WDD7896,60.0,15.0,15.0,5.0,,50.0,A
367506850,2022-03-31T19:29:01,30.34403,-88.50728,0.0,14.0,511.0,SIGNET VICTORY,IMO8968208,WDF9599,31.0,0.0,24.0,9.0,,52.0,A
367451120,2022-03-31T02:43:14,32.85567,-79.95546,0.0,175.7,511.0,PORT ARTHUR,,WDF4374,31.0,0.0,17.0,6.0,,31.0,A
368151960,2022-03-31T13:02:21,24.95428,-80.60098,0.0,360.0,511.0,DOT'S WAY,IMO0000000,WDL6564,37.0,,10.0,5.0,,,B
316016864,2022-03-31T22:20:22,49.46028,-123.4624,7.1,358.3,511.0,HOBO II,,CFK9464,37.0,,,,,,B
518100304,2022-03-31T05:21:36,25.68868,-80.26514,0.0,288.3,511.0,NAMASTE',IMO9829540,E5U3240,37.0,5.0,42.0,9.0,2.8,37.0,A
367267000,2022-03-31T04:40:32,30.34486,-87.26522,0.0,199.3,511.0,CG DILIGENCE,,NMUD,90.0,5.0,64.0,10.0,,55.0,A
367682990,2022-03-31T17:22:04,29.96319,-93.18475,0.0,203.7,307.0,RENA MARIE,,WDI2909,31.0,0.0,26.0,,,90.0,A
367625190,2022-03-31T13:44:10,29.71994,-90.11735,0.0,0.0,511.0,GAR,IMO7832000,WDH5167,90.0,0.0,21.0,14.0,,90.0,A
368115530,2022-03-31T19:06:04,48.75827,-122.49892,0.0,360.0,511.0,TWO LUCKY DUCKS,IMO0000000,WDL2803,37.0,,17.0,5.0,,,B
368194280,2022-03-31T02:37:02,44.1484,-68.67776,0.0,360.0,511.0,FAYE RENAE,IMO0000000,,30.0,,15.0,6.0,,,B
368083440,2022-03-31T02:20:57,40.57102,-80.22876,0.0,210.8,154.0,TAYLOR MARIE,,WDK7336,32.0,0.0,33.0,12.0,2.9,32.0,A
367530080,2022-03-31T11:38:31,45.63454,-122.78601,8.1,32.3,511.0,SOMMER S,IMO9669811,WDG3830,31.0,0.0,23.0,10.0,,52.0,A
367480010,2022-03-31T20:58:27,47.33188,-122.50781,0.0,33.4,24.0,WSF SALISH,IMO9618329,WDF6992,60.0,0.0,83.0,19.0,3.2,60.0,A
440009000,2022-03-31T06:21:39,36.73073,-75.6441,0.0,154.3,193.0,HYUNDAI DRIVE,IMO9637246,D7DV,70.0,1.0,366.0,48.0,11.7,70.0,A
367589170,2022-03-31T05:07:25,28.59596,-96.61974,0.0,266.1,511.0,JUTTE CENAC,IMO8989939,WDG9574,31.0,0.0,22.0,8.0,,23.0,A
367537070,2022-03-31T20:25:32,29.8267,-90.00265,0.0,360.0,511.0,JAY C,,WDG4487,60.0,0.0,14.0,,,50.0,A
338325347,2022-03-31T21:47:03,29.54561,-95.06703,0.0,142.8,51.0,FUELISH PLEASURE,IMO0000000,,37.0,,14.0,4.0,,,B
338122738,2022-03-31T02:25:03,33.72396,-118.28374,0.0,151.4,511.0,FREE SPIRIT,,,37.0,,12.0,,,,B
374875000,2022-03-31T12:45:41,44.23645,-66.70458,11.3,50.2,55.0,NORD BERING,IMO9738820,3ELT6,70.0,0.0,199.0,,,70.0,A
368153940,2022-03-31T20:06:58,33.71951,-118.05835,0.0,359.0,271.0,UNO MAS,IMO0000000,WDL6772,37.0,,16.0,4.0,,,B
367479990,2022-03-31T09:22:48,48.11096,-122.75888,0.0,332.4,318.0,WSF KENNEWICK,IMO9618331,WDF6991,60.0,0.0,83.0,19.0,3.2,60.0,A
367307850,2022-03-31T19:31:41,40.70752,-73.97229,0.0,164.2,126.0,ATLANTIC COAST,IMO9484065,WDD9171,31.0,0.0,31.0,10.0,3.6,52.0,A
367150210,2022-03-31T10:04:31,36.96484,-76.29702,0.0,325.7,511.0,SEAWARD 15,,WDD4862,60.0,0.0,21.0,3.0,2.0,60.0,A
338424728,2022-03-31T12:23:13,34.35338,-77.68429,8.1,50.3,511.0,NANCY LAKIN,IMO0000000,,37.0,,6.0,4.0,,,B
367743710,2022-03-31T09:59:31,33.00765,-79.91134,0.0,29.4,103.0,ISLAND MERCHANT,IMO8971592,WDI8942,31.0,0.0,19.0,,,52.0,A
565321000,2022-03-31T22:30:22,29.3128,-89.3754,15.8,148.1,150.0,EPIC MADEIRA,IMO9341902,S6HE4,80.0,0.0,119.0,19.0,7.6,89.0,A
367325750,2022-03-31T17:17:15,30.01204,-89.91349,0.0,301.6,77.0,MISS ABBY,,WDE2473,31.0,0.0,29.0,9.0,,57.0,A
338089481,2022-03-31T13:54:29,34.4255,-77.56274,11.2,65.9,511.0,PASSAGE,,,37.0,,17.0,4.0,,,B
338411000,2022-03-31T05:46:12,29.98753,-81.65716,0.0,256.1,511.0,JOHN P LAB,IMO9212424,WCY9737,90.0,5.0,64.0,14.0,4.6,29.0,A
368060940,2022-03-31T12:07:43,28.95098,-95.34282,0.0,360.0,511.0,STRESS RELIEF,IMO0000000,WDK5025,37.0,,22.0,6.0,,,B
366886630,2022-03-31T22:18:55,33.52351,-117.87937,7.9,295.3,511.0,EXY JOHNSON,,WDB3395,90.0,0.0,22.0,6.0,,36.0,A
338234735,2022-03-31T18:34:26,47.30528,-122.51134,0.3,24.1,511.0,SOL DESIRE,IMO0000000,,37.0,,18.0,5.0,,,B
367649090,2022-03-31T08:05:54,35.51555,-89.94188,0.0,265.4,511.0,JUDY PRINCE,IMO7619915,WDH7530,31.0,10.0,24.0,8.0,,56.0,A
368205880,2022-03-31T23:40:43,29.77909,-95.10034,0.0,224.5,511.0,NICHOLAS VETO,,WDM4383,57.0,12.0,19.0,9.0,2.1,57.0,A
367614749,2022-03-31T00:03:38,42.06187,-90.17072,0.0,360.0,511.0,WILLIAM E LAWSON,,,52.0,0.0,0.0,0.0,0.0,52.0,A
366074000,2022-03-31T09:19:47,29.74908,-95.16921,0.0,360.0,511.0,RMS VICTORY,,WDG5259,60.0,0.0,25.0,7.0,,60.0,A
311000954,2022-03-31T11:19:02,29.3435,-87.66607,7.5,308.6,310.0,CANOPUS VOYAGER,IMO9897846,C6EO5,80.0,0.0,250.0,44.0,10.2,80.0,A
316005717,2022-03-31T00:23:29,49.1702,-122.92408,0.0,0.0,511.0,SEASPAN VENTURE,,,52.0,0.0,18.0,7.0,3.1,52.0,A
367852000,2022-03-31T11:30:52,36.57991,-75.48529,9.9,344.3,345.0,WILLIAM MCLEAN,IMO9552006,NWMC,90.0,0.0,210.0,32.0,9.7,90.0,A
477464100,2022-03-31T18:53:08,29.83487,-93.96554,0.0,302.4,307.0,CHINA SPIRIT,IMO9655846,VRLC4,70.0,5.0,180.0,28.0,8.9,70.0,A
367186210,2022-03-31T10:13:21,36.83724,-76.29111,0.0,360.0,511.0,NORTH STAR STATE,IMO9010371,WDD7423,31.0,15.0,12.0,4.0,,52.0,A
367375360,2022-03-31T00:45:33,43.37163,-124.21043,0.0,93.5,181.0,OCEAN ANGEL 3,,WDE6065,30.0,8.0,0.0,0.0,2.3,30.0,A
338358224,2022-03-31T14:04:08,27.50639,-82.51538,0.0,360.0,511.0,BEL SOGNO,IMO0000000,,30.0,,7.0,2.0,,,B
229969000,2022-03-31T16:07:15,38.1465,-123.834,4.5,291.0,302.0,ID PIONEER,IMO9665700,9HA3761,70.0,0.0,179.0,30.0,10.2,70.0,A
338216539,2022-03-31T17:45:12,47.64981,-122.33011,0.0,184.3,511.0,CELEBRATE,IMO0000000,,37.0,,18.0,6.0,,,B
367470340,2022-03-31T20:27:58,47.62805,-122.3947,0.0,217.0,272.0,SEA LION,,WDF6072,37.0,5.0,21.0,5.0,,37.0,A
367189610,2022-03-31T14:05:16,28.8843,-80.84338,6.4,333.9,511.0,SAILS,IMO0000000,WDD7670,37.0,,17.0,9.0,,,B
367692910,2022-03-31T16:46:31,40.80029,-91.09775,0.0,360.0,511.0,BURLINGTON,,WDI3883,31.0,0.0,17.0,,,0.0,A
367015310,2022-03-31T11:08:33,30.65944,-88.04109,0.0,315.0,511.0,MISS MARION,,WDI5380,31.0,15.0,15.0,6.0,,0.0,A
368182290,2022-03-31T21:06:51,18.3332,-64.95276,0.0,232.7,50.0,LADY LORRIANE,,WDL9795,37.0,0.0,13.0,14.0,2.0,37.0,A
538009711,2022-03-31T18:01:18,37.95163,-121.33138,0.0,7.6,265.0,NANI K,IMO9694995,V7A5073,70.0,5.0,180.0,30.0,7.6,70.0,A
257502000,2022-03-31T19:16:11,29.91893,-89.92428,8.2,306.2,296.0,BELTIDE,IMO9764063,LAJC8,79.0,0.0,190.0,32.0,6.6,79.0,A
368070620,2022-03-31T16:01:19,37.18649,-88.38126,0.0,301.6,511.0,PATRIOT,,WDK6037,31.0,0.0,15.0,6.0,1.7,31.0,A
538006153,2022-03-31T17:38:21,29.949,-93.86428,0.0,198.4,206.0,SEACOR DIAMOND,IMO9225495,V7FV9,90.0,0.0,72.0,16.0,5.0,90.0,A
319167500,2022-03-31T18:23:47,26.09675,-80.16376,0.0,175.0,355.0,AJ,IMO9861952,ZGIX6,37.0,5.0,49.0,9.0,2.8,37.0,A
367373000,2022-03-31T04:51:44,28.66156,-89.55149,0.0,23.0,22.0,TRUE NORTH,,WDG6679,37.0,15.0,33.0,,,10.0,A
368110410,2022-03-31T18:54:04,29.95446,-90.14761,2.4,262.2,261.0,GOSIER,,WDL2254,57.0,0.0,21.0,9.0,2.8,52.0,A
367549260,2022-03-31T07:44:54,29.93645,-89.99905,2.9,302.5,302.0,ROGER F WICKER,,WDG5692,31.0,0.0,24.0,,,57.0,A
366919230,2022-03-31T17:52:18,36.05887,-95.53646,0.0,327.8,124.0,LARRY TILLEY,,WY2160,31.0,0.0,34.0,10.0,,31.0,A
367400930,2022-03-31T22:40:38,41.59,-71.28495,0.0,360.0,192.0,CHASSEUR,,WDI6985,37.0,,15.0,4.0,,,B
366982340,2022-03-31T16:09:23,47.63204,-122.37932,0.0,299.7,356.0,BRYNN FOSS,IMO8127567,WTT8531,31.0,0.0,30.0,11.0,4.9,52.0,A
368149440,2022-03-31T16:30:36,30.0122,-95.11313,0.0,360.0,511.0,CORREGIDOR,,WDL6304,99.0,15.0,10.0,5.0,0.0,79.0,A
338247363,2022-03-31T07:32:37,25.78318,-80.21512,0.6,177.0,511.0,BALLYHOO,IMO0000000,,37.0,,24.0,7.0,,,B
338428802,2022-03-31T22:07:10,26.7611,-82.05989,0.5,326.2,511.0,FAELAN,IMO0000000,FAELAN,37.0,,16.0,5.0,,,B
368237000,2022-03-31T15:41:48,18.22849,-65.61905,0.0,360.0,511.0,CAYO LARGO,IMO9535113,WDE5350,60.0,0.0,50.0,14.0,2.1,60.0,A
369494404,2022-03-31T03:20:11,42.07118,-73.93666,0.1,148.5,260.0,CG49404,,,90.0,0.0,14.0,,,51.0,A
316005971,2022-03-31T23:35:06,42.86513,-79.57355,0.0,35.5,48.0,BEVERLY M I,IMO9084047,CFP2004,31.0,0.0,34.0,10.0,5.3,99.0,A
367587440,2022-03-31T20:51:19,40.66584,-74.01321,0.0,360.0,511.0,PELHAM,IMO5108182,WDG9405,31.0,15.0,25.0,8.0,2.5,99.0,A
367081860,2022-03-31T10:08:32,30.00151,-91.47692,4.4,333.3,329.0,AUSTIN GOLDING,,WDC8113,31.0,0.0,27.0,8.0,,57.0,A
366820360,2022-03-31T09:44:03,30.04706,-90.65322,1.4,45.3,511.0,MADELEINE MICHELLE,,WDA5462,31.0,15.0,18.0,7.0,,31.0,A
367581960,2022-03-31T08:51:54,29.79187,-92.1427,0.0,0.0,111.0,MS ISABELLA ROSE,IMO8964484,WDG8874,90.0,0.0,44.0,10.0,3.0,70.0,A
538007477,2022-03-31T22:20:06,49.30093,-123.22188,0.0,9.0,276.0,HYUNDAI BRAVE,IMO9346304,V7EY4,79.0,1.0,339.0,45.0,13.5,79.0,A
368141710,2022-03-31T22:14:31,33.36882,-118.33476,7.2,139.5,511.0,MARCELLA MAE,IMO0000000,WDL5500,36.0,,13.0,4.0,,,B
376146000,2022-03-31T13:10:47,49.14438,-123.03313,0.1,74.0,111.0,SEASPAN TRANSPORTER,IMO9886407,J8B6274,70.0,5.0,149.0,26.0,3.9,70.0,A
