MMSI,mean_speed,std_speed,min_speed,max_speed,n_fixes
316036763,0.0,0.0,0.0,0.0,36
316036809,20.715544,11.542713,0.2,34.9,193
316037111,3.6131866,3.7320595,0.0,9.9,91
316037117,3.4464192,6.842253,0.0,19.2,377
316037255,0.02310606,0.046515588,0.0,0.3,264
316037287,0.0,0.0,0.0,0.0,54
316037326,0.1,,0.1,0.1,1
316037418,0.0051912568,0.022215422,0.0,0.1,366
316037423,0.0,,0.0,0.0,1
316037465,0.0021978023,0.014701614,0.0,0.1,182
316037524,1.4530864,3.0724618,0.0,8.7,81
316037659,0.0011904762,0.010878178,0.0,0.1,168
316037705,0.009655172,0.029637013,0.0,0.1,145
316037746,7.1458797,5.6799936,0.0,12.7,898
316037785,0.026108375,0.26280686,0.0,2.8,203
316037846,0.0,0.0,0.0,0.0,128
316037865,1.4796721,3.8305032,0.0,12.0,610
316037887,0.00037453184,0.006119901,0.0,0.1,267
316037889,0.0,0.0,0.0,0.0,120
316037994,0.002880288,0.016732745,0.0,0.1,1111
316038022,0.60807693,2.090679,0.0,8.8,260
316038089,0.41324154,1.4930111,0.0,8.8,944
316038126,0.0,0.0,0.0,0.0,284
316038244,0.026501767,0.044212446,0.0,0.1,283
316038266,0.0010273973,0.010101169,0.0,0.1,292
316038333,1.8593608,2.743078,0.0,8.1,438
316038447,1.9285715,2.312248,0.0,6.9,343
316038564,4.5923076,2.8889046,0.0,6.7,13
316038603,11.863275,9.740776,0.0,24.6,629
316038617,0.0017094017,0.013017932,0.0,0.1,117
316038648,0.01,0.03162278,0.0,0.1,10
316038707,0.0028125,0.016558886,0.0,0.1,320
316038777,1.1302632,0.78737617,0.0,4.0,456
316038798,3.6809525,3.3084164,0.0,10.9,21
316038826,4.125,1.8364367,0.2,6.3,20
316038834,6.4424014,1.3432963,2.1,9.0,941
316038839,10.483334,12.840521,0.0,30.7,42
316038841,0.2044,0.21137492,0.0,1.3,250
316038854,1.3164705,3.0142906,0.0,12.7,255
316038985,0.18227017,0.80258673,0.0,8.6,1066
316039000,2.6731708,4.0511127,0.0,12.2,41
316039002,0.0,0.0,0.0,0.0,2
316039018,0.57177204,1.9698926,0.0,12.0,1123
316039082,10.428572,11.364332,0.0,30.3,28
316039126,0.007142857,0.03779645,0.0,0.2,28
316039127,17.007692,10.473813,0.6,26.9,13
316039153,0.54551226,1.9690886,0.0,10.0,1103
316039171,0.00041493776,0.006441566,0.0,0.1,241
316039185,0.004379562,0.029377395,0.0,0.3,137
316039202,1.311111,2.3067534,0.0,7.1,9
316039229,0.30076337,0.5395862,0.0,3.2,131
316039242,2.6317074,1.3707314,0.0,7.3,123
316039247,5.031429,2.1461005,0.0,7.8,35
316039252,0.0021515435,0.030980414,0.0,0.6,1069
316039267,0.0031007752,0.01740144,0.0,0.1,129
316039275,0.002962963,0.017019482,0.0,0.1,135
316039288,0.0,0.0,0.0,0.0,412
316039361,0.23010755,0.22985058,0.0,1.4,279
316039405,2.2875,1.9467463,0.0,4.4,8
316039439,0.057142857,0.078679584,0.0,0.2,7
316039457,0.035655737,0.05442536,0.0,0.2,244
316039606,0.004864865,0.021571623,0.0,0.1,185
316039659,2.5571427,2.0373237,0.2,6.6,28
316039728,2.9619048,0.96045625,1.5,4.9,21
316039737,0.0,0.0,0.0,0.0,207
316039787,3.4782608,2.8383665,0.0,7.4,23
316039864,6.177852,5.2475457,0.0,12.7,149
316039964,5.5058823,2.7857833,0.0,12.1,17
316040057,0.0029520295,0.016957287,0.0,0.1,271
316040059,0.07852564,0.09362513,0.0,0.7,312
316040103,0.0,0.0,0.0,0.0,1043
316040167,14.307693,8.54868,0.0,24.5,26
316040219,0.0,0.0,0.0,0.0,183
316040241,0.14782609,0.12745611,0.0,0.5,23
316040257,11.81132,0.1728275,11.6,12.4,53
316040287,0.012271541,0.032853942,0.0,0.1,383
316040291,0.0011811024,0.010824813,0.0,0.1,254
316040366,5.55,6.058778,0.0,28.8,30
316040486,0.0,0.0,0.0,0.0,151
316040584,0.0,0.0,0.0,0.0,302
316040645,5.225,3.0291638,0.9,7.6,4
316041032,11.630515,1.2738887,8.3,12.7,272
316041044,3.6,3.9036114,0.0,9.2,23
316041077,0.00074626866,0.008638685,0.0,0.1,134
316041123,4.3975806,3.0219378,0.7,10.3,124
316041207,0.012435233,0.033084128,0.0,0.1,193
316041223,4.141667,2.424668,0.0,6.9,12
316041231,0.08912387,0.10240807,0.0,0.8,331
316041247,0.83095884,0.88718,0.0,6.7,365
316041306,17.927273,7.033221,0.0,25.0,220
316041354,0.13913044,0.14597645,0.0,0.6,92
316041364,0.0,,0.0,0.0,1
316041384,5.530252,0.6413115,4.0,7.8,119
316041391,0.072928175,0.13244177,0.0,0.6,181
316041547,0.0046296297,0.021110564,0.0,0.1,108
316041549,8.676596,7.7999644,0.0,22.6,94
316041616,0.05,0.05773503,0.0,0.1,4
316041622,4.8594594,2.3835616,0.0,10.1,37
316041691,0.21461537,0.942903,0.0,9.0,390
316041693,17.911474,12.011236,0.0,33.7,122
316041699,5.5333333,1.1378342,3.4,6.4,6
316041703,13.849999,9.92789,0.3,24.0,6
316041709,3.8339286,3.9767175,0.0,9.0,56
316041723,0.0,0.0,0.0,0.0,334
316041726,0.0034810128,0.018358933,0.0,0.1,316
316041808,0.01775701,0.039511297,0.0,0.2,214
316041901,0.0,0.0,0.0,0.0,210
316041902,0.0,0.0,0.0,0.0,4
316042019,2.09625,3.6063921,0.0,10.5,720
316042022,0.561875,1.7190522,0.0,9.3,1120
316042032,0.0,0.0,0.0,0.0,47
316042039,0.0,0.0,0.0,0.0,364
316042041,5.4,,5.4,5.4,1
316042097,0.015000001,0.035835356,0.0,0.1,140
316042098,0.0,0.0,0.0,0.0,4
316042106,0.0,0.0,0.0,0.0,14
316042119,15.967501,9.533816,0.0,30.2,160
316042152,0.51361114,0.386266,0.0,2.7,360
316042159,0.0,0.0,0.0,0.0,59
316042208,0.047524754,0.28561333,0.0,3.4,303
316042256,0.18055555,0.15642332,0.0,0.8,36
316042365,2.2346222,4.336876,0.0,14.2,1112
316042393,0.01,0.03162278,0.0,0.1,10
316042408,0.040377356,0.060238235,0.0,0.3,265
316042477,4.769149,1.8970281,0.0,7.6,94
316042478,0.00041152263,0.006415003,0.0,0.1,243
316042515,4.6,1.049579,0.3,6.2,100
316042538,0.0024922118,0.019203372,0.0,0.2,321
316042938,0.4,0.42426407,0.1,0.7,2
316042942,3.1271605,3.1320925,0.0,7.7,81
316042956,0.0,0.0,0.0,0.0,356
316042969,0.042857144,0.06462062,0.0,0.2,14
316042989,0.0,0.0,0.0,0.0,43
316042999,0.0025454545,0.01577883,0.0,0.1,275
316043105,0.0,0.0,0.0,0.0,292
316043153,7.2428575,0.17182502,7.0,7.4,7
316043222,3.2334993,3.7773588,0.0,10.0,803
316043224,0.051245555,0.072261035,0.0,0.6,281
316043248,0.0,0.0,0.0,0.0,322
316043514,0.0017857144,0.013262963,0.0,0.1,336
316043528,0.018502204,0.06592738,0.0,0.4,227
316043558,0.0,0.0,0.0,0.0,77
316043612,0.0018518519,0.013544537,0.0,0.1,108
316043659,6.468,4.2599115,0.0,11.8,100
316043744,0.00057803467,0.007591833,0.0,0.1,346
316043859,0.0025270758,0.017879533,0.0,0.2,277
316043882,0.0020997375,0.014356386,0.0,0.1,381
316043929,0.0037037039,0.019002924,0.0,0.1,81
316043948,0.0,0.0,0.0,0.0,292
316043959,0.2611111,0.21999703,0.0,0.7,18
316043988,0.75,0.8619745,0.1,2.0,6
316044016,0.0,0.0,0.0,0.0,423
316044056,7.3584905,11.009881,0.0,33.4,53
316044079,0.001775148,0.01322426,0.0,0.1,338
316044166,0.045666665,0.12623128,0.0,1.2,300
316044169,0.05,0.07071068,0.0,0.1,2
316044193,10.886567,7.569714,1.4,21.3,67
316044202,3.0747368,2.097261,0.0,7.0,95
316044229,2.4534883,2.5036495,0.0,10.4,43
316044237,0.00049261085,0.0070186243,0.0,0.1,203
316044278,0.015748031,0.03656956,0.0,0.1,127
316044312,0.12540542,0.106081255,0.0,0.5,185
316044313,0.0475,0.10571908,0.0,0.7,280
316044334,0.0016949152,0.012930024,0.0,0.1,295
316044345,0.006168831,0.02409801,0.0,0.1,308
316044371,3.5108202,5.2547493,0.0,12.5,1146
316044388,0.042857144,0.078679584,0.0,0.2,7
316044432,0.13333334,0.10730868,0.0,0.4,12
316044448,0.024695123,0.07562117,0.0,0.6,328
316044467,0.2,,0.2,0.2,1
316044525,0.014705882,0.037573457,0.0,0.2,136
316044568,1.2671233,0.79403895,0.1,5.0,146
316044577,0.15,0.05773503,0.1,0.2,4
316044605,1.937143,6.552291,0.0,28.8,70
316044614,0.0121739125,0.04006098,0.0,0.3,115
316044638,0.0,0.0,0.0,0.0,203
316044702,0.0010471204,0.010205926,0.0,0.1,191
316044719,0.0,0.0,0.0,0.0,229
316044798,0.0,0.0,0.0,0.0,254
316044885,0.26403847,0.29796198,0.0,2.5,520
316044918,5.926201,1.5964912,0.1,8.5,229
316044979,0.125,0.16256192,0.0,1.2,164
316045007,0.003773585,0.019100772,0.0,0.1,212
316045041,0.0,0.0,0.0,0.0,281
316045045,0.0026415093,0.01606697,0.0,0.1,265
316045066,1.7985656,3.0794902,0.0,8.4,976
316045067,0.024683544,0.054931004,0.0,0.3,158
316045077,0.09234972,0.116479725,0.0,0.8,183
316045089,1.6442007,3.334698,0.0,30.1,319
316045287,0.0,0.0,0.0,0.0,86
316045404,0.024761906,0.045533065,0.0,0.2,105
316045609,0.021186441,0.048556518,0.0,0.3,236
316045625,0.0,0.0,0.0,0.0,5
316045697,0.135,0.2174775,0.0,1.9,340
316045782,0.0,0.0,0.0,0.0,7
316045792,0.8077519,0.6181642,0.0,3.2,129
316045829,0.0,0.0,0.0,0.0,103
316045831,4.151426,3.0478165,0.0,10.2,1087
316045929,0.024081632,0.04471762,0.0,0.2,245
316046056,0.00080321287,0.008944127,0.0,0.1,249
316046073,0.1,0.1,0.0,0.2,3
316046128,1.0034211,2.2196577,0.0,12.3,1140
316046364,0.0,0.0,0.0,0.0,216
316046453,0.88318586,2.188603,0.0,6.6,113
316046556,0.4,0.56568545,0.0,0.8,2
316046639,0.0056179776,0.02464584,0.0,0.2,267
316046705,3.628788,3.6144907,0.0,9.4,66
316046759,0.015017065,0.061207175,0.0,0.6,293
316046813,0.053125,0.1288175,0.0,0.8,160
316046886,0.0004651163,0.0068199434,0.0,0.1,215
316046934,0.0010582011,0.010259495,0.0,0.1,189
316047033,1.662851,0.6174256,0.2,4.6,463
316047048,4.287599,4.141828,0.0,20.6,379
316047053,5.3776174,3.9552026,0.0,10.2,277
316047137,0.0,0.0,0.0,0.0,373
316047155,0.0025751074,0.015873278,0.0,0.1,233
316047156,21.804762,13.734572,0.7,35.9,21
316047168,0.4181818,0.19908883,0.1,0.7,11
316047178,0.057894737,0.07929275,0.0,0.4,38
316047246,0.047727276,0.06643282,0.0,0.3,44
316047264,0.1,,0.1,0.1,1
316047268,0.08568182,0.07174677,0.0,0.4,440
316047318,0.0075630257,0.026552359,0.0,0.1,119
316047351,0.00560472,0.023436401,0.0,0.2,1017
316047415,0.0,0.0,0.0,0.0,142
316047434,0.060447764,0.10351042,0.0,1.0,268
316047551,0.010135135,0.030281818,0.0,0.1,148
316047555,0.0,0.0,0.0,0.0,185
316047565,9.64115,7.143016,0.0,17.4,887
316047641,3.8723502,5.3705535,0.0,23.9,217
316047682,0.03381295,0.049625248,0.0,0.2,278
316047722,0.0020408165,0.020203052,0.0,0.2,98
316047734,0.028571429,0.046880722,0.0,0.1,14
316047761,0.0,0.0,0.0,0.0,114
316047772,,,,,0
316047778,0.0030042918,0.019464491,0.0,0.2,233
316047826,0.008370044,0.027755005,0.0,0.1,227
316047894,0.00065789477,0.008111071,0.0,0.1,152
316047896,0.04464286,0.050162077,0.0,0.1,56
316047926,0.00072992704,0.008527915,0.0,0.1,274
316047937,4.6625,0.33683446,3.9,5.2,48
316047943,0.0,0.0,0.0,0.0,344
316047946,0.0023255814,0.015249858,0.0,0.1,43
316048097,3.1375,2.2141993,0.0,5.2,8
316048106,3.6055555,1.2114514,0.9,5.5,18
316048139,6.381497,9.542662,0.0,27.9,481
316048144,4.17752,1.7891706,0.0,8.0,129
316048172,0.0,,0.0,0.0,1
316048198,5.0212393,0.65059996,3.3,6.4,226
316048235,0.07897196,0.08708567,0.0,0.7,214
316048259,6.5962963,0.97091615,4.7,7.9,27
316048266,5.7125,2.8851054,0.0,7.8,16
316048267,0.053097345,0.11957574,0.0,0.8,113
316048315,0.008,0.027688747,0.0,0.1,25
316051000,0.0016393444,0.012715689,0.0,0.1,366
316052000,0.0,0.0,0.0,0.0,287
316087000,0.5725581,0.798328,0.0,7.1,215
316088910,0.08564706,0.5496621,0.0,4.4,425
316097000,0.0,0.0,0.0,0.0,212
316114000,0.0,0.0,0.0,0.0,206
316115000,0.00029325514,0.0054153036,0.0,0.1,341
316117000,0.003125,0.0174906,0.0,0.1,96
316206000,2.9445508,4.5105906,0.0,11.6,523
316258000,0.0024475525,0.015479099,0.0,0.1,286
316285581,0.0,,0.0,0.0,1
316286000,0.9144681,2.4049625,0.0,12.7,1175
316304000,6.1,4.9752626,0.0,11.2,483
316361000,8.66279,0.6156774,7.0,9.7,43
316364000,0.104727276,0.10043436,0.0,0.6,275
319001100,0.00071942445,0.008466565,0.0,0.1,278
319001600,0.031034485,0.04708236,0.0,0.1,29
319002600,0.008219179,0.027497075,0.0,0.1,438
319003500,0.0,0.0,0.0,0.0,88
319003900,0.0,0.0,0.0,0.0,321
319006700,0.0,0.0,0.0,0.0,394
319008700,0.055555556,0.061569877,0.0,0.2,18
319008900,0.0,0.0,0.0,0.0,401
319009300,0.0,0.0,0.0,0.0,370
319009600,3.7023857,5.770884,0.0,13.9,503
319010700,0.0,0.0,0.0,0.0,367
319011600,0.012307692,0.032979637,0.0,0.1,130
319013100,0.030751174,0.04916143,0.0,0.2,426
319014200,1.9071429,3.5153432,0.0,11.0,14
319016600,0.0,0.0,0.0,0.0,389
319017100,0.0,0.0,0.0,0.0,1134
319017600,0.40308058,0.22241385,0.1,1.1,422
319024000,0.018571429,0.03894327,0.0,0.1,350
319025300,0.21409574,0.19442423,0.0,1.0,376
319026600,0.025309734,0.05117003,0.0,0.3,1130
319028100,,,,,0
319028600,0.052083332,0.050485235,0.0,0.1,48
319029100,4.413214,6.117828,0.0,15.4,280
319030600,0.0004587156,0.0067650652,0.0,0.1,436
319031900,0.057189543,0.053383335,0.0,0.3,306
319032700,0.0,0.0,0.0,0.0,426
319032800,0.0,0.0,0.0,0.0,303
319035600,0.0012820513,0.011264405,0.0,0.1,390
319036400,0.0,0.0,0.0,0.0,405
319039300,0.0,0.0,0.0,0.0,367
319041000,0.0007978724,0.008908519,0.0,0.1,376
319041200,0.029798422,0.04575731,0.0,0.1,1141
319043200,0.017391305,0.038181156,0.0,0.1,69
319048700,0.012765958,0.033415504,0.0,0.1,376
319048800,0.002072539,0.01426484,0.0,0.1,386
319051000,6.175,1.7173138,4.0,8.2,4
319055000,8.873115e-05,0.0029787773,0.0,0.1,1127
319055900,0.07021277,0.05116373,0.0,0.2,423
319060000,0.0,0.0,0.0,0.0,392
319060200,0.00018248176,0.0042717885,0.0,0.1,548
319060900,0.0,0.0,0.0,0.0,398
319063100,0.0,0.0,0.0,0.0,1114
319064400,8.932558,0.96602297,6.3,10.9,43
319068100,0.0,0.0,0.0,0.0,367
319071800,0.0014184398,0.011839061,0.0,0.1,423
319072000,0.03153409,0.046531294,0.0,0.1,352
319072300,0.000913242,0.009534426,0.0,0.1,219
319072900,0.0,0.0,0.0,0.0,210
319073200,0.001511335,0.012215779,0.0,0.1,397
319073800,1.8171717,2.199538,0.0,6.5,99
319074000,0.044213653,0.049737904,0.0,0.1,337
319076300,0.0005633803,0.0074952575,0.0,0.1,355
319079300,0.0032258066,0.017692266,0.0,0.1,372
319080500,0.01904762,0.039319716,0.0,0.1,378
319084700,0.0015974441,0.012557723,0.0,0.1,313
319088500,0.03459716,0.04762486,0.0,0.1,422
319093100,0.0,0.0,0.0,0.0,5
319093700,0.0013574661,0.011597955,0.0,0.1,221
319094000,0.00026385224,0.005136655,0.0,0.1,379
319094300,0.038271606,0.048665106,0.0,0.1,405
319095500,8.166667,7.0769577,0.0,12.5,3
319097600,0.044029854,0.051187195,0.0,0.2,402
319099400,10.78718,8.41971,0.0,19.1,78
319102700,0.023684211,0.04279695,0.0,0.1,76
319104300,0.0,0.0,0.0,0.0,219
319105700,0.030944625,0.04630201,0.0,0.1,307
319105900,0.06509434,0.057667874,0.0,0.3,212
319106300,0.020120898,0.04032263,0.0,0.2,1158
319107000,0.00035460995,0.0059549133,0.0,0.1,282
319107100,0.0,0.0,0.0,0.0,420
319107400,0.0,0.0,0.0,0.0,397
319108400,0.0,0.0,0.0,0.0,361
319112400,0.043804035,0.06438187,0.0,0.4,347
319121000,9.77415,2.8952093,0.0,13.2,882
319121300,0.022194516,0.041607358,0.0,0.1,401
319121400,0.019724771,0.045747105,0.0,0.3,436
319123300,0.0,0.0,0.0,0.0,424
319123900,0.00078328984,0.008827168,0.0,0.1,383
319125200,0.060232557,0.064594425,0.0,0.4,430
319127100,0.0,0.0,0.0,0.0,293
319128000,0.00072815537,0.008512415,0.0,0.1,412
319128100,0.075,0.18278153,0.0,1.5,100
319129300,0.0064655175,0.024644813,0.0,0.1,232
319129600,10.302284,0.8147918,8.8,11.8,569
319130200,0.0,0.0,0.0,0.0,406
319132100,4.2934666,3.4514983,0.0,10.6,750
319132200,0.028157894,0.046193082,0.0,0.2,380
319132500,0.0,0.0,0.0,0.0,433
319132600,0.008176101,0.02744321,0.0,0.1,318
319132700,0.04509804,0.05257209,0.0,0.2,357
319133200,0.023513513,0.04433894,0.0,0.2,370
319134400,0.62945205,0.38730592,0.0,2.9,584
319134900,0.033333335,0.047434166,0.0,0.1,81
319136300,4.79851,4.669798,0.0,11.6,604
319136500,0.0,0.0,0.0,0.0,336
319137700,10.198551,3.8038485,0.2,12.5,69
319143600,0.03514377,0.049140647,0.0,0.2,313
319143700,0.0038135594,0.019162508,0.0,0.1,944
319145400,0.0,0.0,0.0,0.0,401
319146700,0.054245282,0.0742553,0.0,0.5,424
319146900,0.15952381,0.11056292,0.0,0.4,42
319147800,0.0,0.0,0.0,0.0,307
319151400,0.1,,0.1,0.1,1
319151500,0.00033333333,0.005773503,0.0,0.1,300
319153100,0.019948186,0.04191516,0.0,0.2,386
319153900,0.008796297,0.029983487,0.0,0.2,216
319154100,0.0,0.0,0.0,0.0,416
319154400,0.0028571428,0.016719682,0.0,0.1,140
319155000,0.0,0.0,0.0,0.0,421
319155400,0.010209424,0.03281153,0.0,0.2,382
319156000,0.012211982,0.035486605,0.0,0.2,434
319156200,0.0,0.0,0.0,0.0,4
319156800,0.011197917,0.032391574,0.0,0.2,384
319159200,7.650515,6.761258,0.1,38.0,97
319159600,0.0,0.0,0.0,0.0,436
319161100,1.2297013,1.5435395,0.0,10.8,569
319161700,0.0032258064,0.017812705,0.0,0.1,62
319164000,0.0,0.0,0.0,0.0,404
319167500,0.0,0.0,0.0,0.0,412
319167900,0.01994135,0.040743057,0.0,0.2,341
319168900,0.0033033034,0.01789918,0.0,0.1,333
319170400,0.06171875,0.094844334,0.0,0.6,128
319172900,0.0,0.0,0.0,0.0,375
319174500,0.0,0.0,0.0,0.0,414
319175600,1.5296296,3.9568648,0.0,18.3,27
319175800,0.02,0.04009792,0.0,0.1,205
319176900,0.020499999,0.04164235,0.0,0.2,400
319177500,0.011731844,0.0322702,0.0,0.1,179
319178800,0.001713796,0.012984104,0.0,0.1,1167
319179400,0.0,0.0,0.0,0.0,440
319179500,0.0,0.0,0.0,0.0,440
319179800,0.0,0.0,0.0,0.0,3
319180300,0.5162095,1.3676665,0.0,5.2,401
319180800,0.006535948,0.024797078,0.0,0.1,153
319181000,0.0,0.0,0.0,0.0,399
319192100,13.563636,0.19891492,13.2,14.0,22
319194000,1.272093,3.5296826,0.0,12.2,430
319195600,0.0,0.0,0.0,0.0,405
319196300,0.15718158,0.6862062,0.0,8.5,369
319196400,0.0,0.0,0.0,0.0,437
319196700,0.78045976,1.7132533,0.0,7.2,348
319202600,0.0,0.0,0.0,0.0,353
319205400,0.0,0.0,0.0,0.0,390
319205900,0.08744395,0.124929585,0.0,0.7,223
319206400,0.0,0.0,0.0,0.0,18
319208100,0.016171617,0.036879934,0.0,0.1,303
319209400,0.0026415093,0.01606697,0.0,0.1,265
319210900,0.0,0.0,0.0,0.0,94
319211000,0.0,0.0,0.0,0.0,2
319211600,0.03076923,0.069142416,0.0,0.4,364
319212900,0.00024570024,0.004956816,0.0,0.1,407
319214600,0.0,0.0,0.0,0.0,389
319214900,0.08,0.083666004,0.0,0.2,5
319218400,0.0020069808,0.014030035,0.0,0.1,1146
319222800,0.00023752969,0.004873702,0.0,0.1,421
319226200,0.0,0.0,0.0,0.0,408
319226400,0.0012903226,0.01130396,0.0,0.1,310
319229100,2.296074,3.859147,0.0,11.3,433
319232300,0.010103627,0.030176789,0.0,0.1,386
319233100,0.035731412,0.20154214,0.0,2.5,417
319233300,0.0060046194,0.023784721,0.0,0.1,433
319235000,0.0,0.0,0.0,0.0,153
319237900,8.873115e-05,0.0029787773,0.0,0.1,1127
319238500,4.238889,3.694533,0.1,9.8,18
319250000,0.016897747,0.037489448,0.0,0.1,1154
319278000,0.0,0.0,0.0,0.0,425
319282000,6.6010976,3.8542953,0.0,12.4,820
319304000,0.0,0.0,0.0,0.0,399
319315000,0.0,0.0,0.0,0.0,401
319370000,0.0049844235,0.021796282,0.0,0.1,321
319403000,0.00062611804,0.007891482,0.0,0.1,1118
319409000,19.833334,0.17126969,19.5,20.1,21
319436000,0.020963855,0.040754195,0.0,0.1,415
319444000,0.0007159905,0.01465596,0.0,0.3,419
319448000,0.011380146,0.033287264,0.0,0.2,413
319451000,0.0,0.0,0.0,0.0,357
319457000,0.0,0.0,0.0,0.0,434
319466000,0.05011765,0.05145281,0.0,0.2,425
319468000,11.987458,0.3760861,10.6,12.5,295
319478000,3.3834436,4.5271273,0.0,14.0,604
319479000,0.0,0.0,0.0,0.0,410
319488000,10.52328,0.2423024,9.9,10.9,189
319498000,0.39934427,0.2302735,0.1,1.2,305
319515000,1.8000001,4.5151515,0.0,16.6,459
319563000,0.015757577,0.036489606,0.0,0.1,330
319567000,0.012707182,0.03335144,0.0,0.1,362
319573000,0.0,0.0,0.0,0.0,430
319581000,0.0,0.0,0.0,0.0,379
319589000,0.54085106,1.6920961,0.0,8.1,470
319597000,0.0,0.0,0.0,0.0,431
319627000,0.1342175,0.498051,0.0,2.5,377
319649000,0.0008571429,0.009231635,0.0,0.1,350
319654000,0.0,0.0,0.0,0.0,373
319661000,0.0037593986,0.020321593,0.0,0.2,399
319662000,0.0,0.0,0.0,0.0,343
319664000,0.010885609,0.032036882,0.0,0.2,1084
319669000,0.0015503877,0.030499715,0.0,0.6,387
319688000,0.0068421056,0.025279991,0.0,0.1,380
319704000,0.009898477,0.029902129,0.0,0.1,394
319715000,0.0064935065,0.024681225,0.0,0.1,308
319720000,,,,,0
319732000,0.03251834,0.15014295,0.0,2.4,409
319741310,0.0,0.0,0.0,0.0,405
319747000,0.0005479452,0.0073921573,0.0,0.1,365
319763000,0.012240185,0.03281285,0.0,0.1,433
319790000,0.0,0.0,0.0,0.0,421
319793000,0.0,0.0,0.0,0.0,300
319795000,0.007908164,0.02795158,0.0,0.2,392
319838000,0.060769234,0.053412333,0.0,0.2,390
319863000,0.046437345,0.06183432,0.0,0.3,407
319869000,0.014925373,0.035678245,0.0,0.1,402
319874000,7.1625,3.4482968,0.0,12.5,784
319891000,0.0005586592,0.007463875,0.0,0.1,358
319910000,0.03076923,0.046219733,0.0,0.1,351
319920000,0.01185567,0.032368354,0.0,0.1,388
319926000,0.007905139,0.05718911,0.0,0.7,253
319973000,0.008641976,0.02873178,0.0,0.2,1134
319982000,3.957647,4.8251953,0.0,12.4,340
319983000,0.0,0.0,0.0,0.0,396
319993000,0.0,0.0,0.0,0.0,391
319994000,10.625786,4.66338,0.1,13.6,159
319995000,12.328944,1.3200771,6.3,13.4,919
323143000,7.2,0.23452076,6.8,7.4,5
323151000,1.9272728,0.8591751,1.5,4.5,11
327801007,0.97083336,2.5461786,0.0,8.2,24
327801008,0.0,0.0,0.0,0.0,116
329006960,6.8,,6.8,6.8,1
329018360,0.062068965,0.057602506,0.0,0.2,377
329018420,0.07802197,0.06394246,0.0,0.4,364
329021390,1.6005102,2.1554344,0.0,6.0,196
329021940,0.16870028,0.14412856,0.0,0.8,377
329022560,0.7938272,1.3987253,0.0,5.8,324
329022850,0.08571429,0.03779645,0.0,0.1,7
329696389,77.7,,77.7,77.7,1
333333333,0.0005150215,0.0071610697,0.0,0.1,1165
338000083,0.013010204,0.038635552,0.0,0.2,392
338001729,0.0430605,0.058826864,0.0,0.3,281
338001841,0.0068403916,0.025284989,0.0,0.1,307
338002000,0.0,0.0,0.0,0.0,228
338002497,9.297143,10.801374,0.1,30.2,35
338003172,0.00745098,0.030471565,0.0,0.3,255
338003759,0.0,0.0,0.0,0.0,399
338004751,0.046666667,0.053572908,0.0,0.2,60
338004941,0.02,0.041888505,0.0,0.2,270
338012437,0.0,0.0,0.0,0.0,340
338012723,0.017328521,0.038861662,0.0,0.2,277
338013549,0.3,,0.3,0.3,1
338021074,0.022409638,0.041748915,0.0,0.1,415
338022000,0.05,0.1069045,0.0,0.3,8
338025179,0.025449872,0.044780284,0.0,0.2,389
338028795,0.00023094688,0.0048056934,0.0,0.1,433
338028832,0.0,0.0,0.0,0.0,7
338030833,0.23027296,0.13577372,0.0,0.8,403
338032000,0.0,0.0,0.0,0.0,318
338032241,0.0,0.0,0.0,0.0,290
338032925,0.002931596,0.01873112,0.0,0.2,307
338032969,0.019533528,0.043229476,0.0,0.2,343
338034319,0.022123894,0.05847623,0.0,0.4,226
338034921,0.026666667,0.04577377,0.0,0.1,15
338035000,0.4652174,1.1023806,0.0,4.9,69
338035036,0.809068,2.6517706,0.0,15.1,397
338036431,6.8299575,1.5924308,0.0,8.0,237
338037032,0.014965987,0.0376606,0.0,0.2,147
338038255,8.488889,5.4385085,0.0,23.0,45
338040707,0.0,0.0,0.0,0.0,223
338041163,0.007235142,0.02692061,0.0,0.2,387
338041617,0.009725686,0.029667737,0.0,0.1,401
338041811,0.02679558,0.056931775,0.0,0.3,362
338043094,0.0024390244,0.01547299,0.0,0.1,164
338044763,0.0121951215,0.0399695,0.0,0.2,41
338044878,0.0025641024,0.015835218,0.0,0.1,273
338046245,0.0014367816,0.011917296,0.0,0.1,348
338047000,0.019148936,0.14802502,0.0,3.5,611
338047023,0.0,0.0,0.0,0.0,373
338047344,0.0,0.0,0.0,0.0,388
338047897,0.0,0.0,0.0,0.0,97
338049016,0.00077120826,0.008759184,0.0,0.1,389
338049554,0.16033058,0.17733824,0.0,1.2,242
338051404,4.369925,1.9744575,0.0,7.1,133
338051528,0.024909748,0.083364986,0.0,0.6,277
338051706,0.0071808514,0.026863195,0.0,0.2,376
338052805,0.14263158,0.12733915,0.0,0.7,190
338053000,0.009686098,0.029590111,0.0,0.1,1115
338053678,0.45846155,0.28955582,0.0,1.6,130
338054351,1.0263158,2.3853354,0.0,7.8,19
338055000,0.0,0.0,0.0,0.0,375
338055535,0.0073394496,0.037690032,0.0,0.2,218
338055661,0.0077220076,0.026745716,0.0,0.1,259
338055959,0.042857144,0.11338934,0.0,0.3,7
338056000,0.0149532715,0.03699165,0.0,0.2,428
338056874,0.006624606,0.024910495,0.0,0.1,317
338057000,0.002247191,0.01827306,0.0,0.2,178
338057521,0.02575,0.049680054,0.0,0.3,400
